SourceProductID,TargetProductID,Relation,Weight,Scenario,Reason
225,242,SCENE_MATCH,0.687,智能厨房,容声保鲜冰箱 Plus 与 九阳破壁机 Plus 在智能厨房场景中互补，适合作为搭配推荐。
226,82,SAFETY_PAIR,0.855,智能厨房,华为智选智能排插 Max 与 米家空气炸锅 Pro 在智能厨房场景中互补，适合作为搭配推荐。
226,77,SAFETY_PAIR,0.87,智能厨房,米家WiFi 智能插座 Plus 与 米家空气炸锅 Pro 在智能厨房场景中互补，适合作为搭配推荐。
226,241,SCENE_MATCH,0.727,智能厨房,容声对开门冰箱 Max 与 米家空气炸锅 Pro 在智能厨房场景中互补，适合作为搭配推荐。
226,242,SCENE_MATCH,0.813,智能厨房,容声保鲜冰箱 Plus 与 米家空气炸锅 Pro 在智能厨房场景中互补，适合作为搭配推荐。
227,82,SAFETY_PAIR,0.75,智能厨房,华为智选智能排插 Max 与 米家洗碗机 Max 在智能厨房场景中互补，适合作为搭配推荐。
227,77,SAFETY_PAIR,0.869,智能厨房,米家WiFi 智能插座 Plus 与 米家洗碗机 Max 在智能厨房场景中互补，适合作为搭配推荐。
227,241,SCENE_MATCH,0.799,智能厨房,容声对开门冰箱 Max 与 米家洗碗机 Max 在智能厨房场景中互补，适合作为搭配推荐。
227,242,SCENE_MATCH,0.684,智能厨房,容声保鲜冰箱 Plus 与 米家洗碗机 Max 在智能厨房场景中互补，适合作为搭配推荐。
228,82,SAFETY_PAIR,0.707,智能厨房,华为智选智能排插 Max 与 米家智能电饭煲 Pro 在智能厨房场景中互补，适合作为搭配推荐。
228,77,SAFETY_PAIR,0.833,智能厨房,米家WiFi 智能插座 Plus 与 米家智能电饭煲 Pro 在智能厨房场景中互补，适合作为搭配推荐。
228,241,SCENE_MATCH,0.69,智能厨房,容声对开门冰箱 Max 与 米家智能电饭煲 Pro 在智能厨房场景中互补，适合作为搭配推荐。
228,242,SCENE_MATCH,0.831,智能厨房,容声保鲜冰箱 Plus 与 米家智能电饭煲 Pro 在智能厨房场景中互补，适合作为搭配推荐。
229,82,SAFETY_PAIR,0.881,智能厨房,华为智选智能排插 Max 与 老板智能电饭煲 Plus 在智能厨房场景中互补，适合作为搭配推荐。
229,77,SAFETY_PAIR,0.74,智能厨房,米家WiFi 智能插座 Plus 与 老板智能电饭煲 Plus 在智能厨房场景中互补，适合作为搭配推荐。
229,241,SCENE_MATCH,0.831,智能厨房,容声对开门冰箱 Max 与 老板智能电饭煲 Plus 在智能厨房场景中互补，适合作为搭配推荐。
229,242,SCENE_MATCH,0.681,智能厨房,容声保鲜冰箱 Plus 与 老板智能电饭煲 Plus 在智能厨房场景中互补，适合作为搭配推荐。
230,82,SAFETY_PAIR,0.849,智能厨房,华为智选智能排插 Max 与 老板洗碗机 Plus 在智能厨房场景中互补，适合作为搭配推荐。
230,77,SAFETY_PAIR,0.9,智能厨房,米家WiFi 智能插座 Plus 与 老板洗碗机 Plus 在智能厨房场景中互补，适合作为搭配推荐。
230,241,SCENE_MATCH,0.927,智能厨房,容声对开门冰箱 Max 与 老板洗碗机 Plus 在智能厨房场景中互补，适合作为搭配推荐。
230,242,SCENE_MATCH,0.866,智能厨房,容声保鲜冰箱 Plus 与 老板洗碗机 Plus 在智能厨房场景中互补，适合作为搭配推荐。
231,82,SAFETY_PAIR,0.682,智能厨房,华为智选智能排插 Max 与 老板破壁机 Max 在智能厨房场景中互补，适合作为搭配推荐。
231,77,SAFETY_PAIR,0.797,智能厨房,米家WiFi 智能插座 Plus 与 老板破壁机 Max 在智能厨房场景中互补，适合作为搭配推荐。
231,241,SCENE_MATCH,0.853,智能厨房,容声对开门冰箱 Max 与 老板破壁机 Max 在智能厨房场景中互补，适合作为搭配推荐。
231,242,SCENE_MATCH,0.931,智能厨房,容声保鲜冰箱 Plus 与 老板破壁机 Max 在智能厨房场景中互补，适合作为搭配推荐。
232,82,SAFETY_PAIR,0.818,智能厨房,华为智选智能排插 Max 与 方太智能电饭煲 Pro 在智能厨房场景中互补，适合作为搭配推荐。
232,77,SAFETY_PAIR,0.868,智能厨房,米家WiFi 智能插座 Plus 与 方太智能电饭煲 Pro 在智能厨房场景中互补，适合作为搭配推荐。
232,241,SCENE_MATCH,0.907,智能厨房,容声对开门冰箱 Max 与 方太智能电饭煲 Pro 在智能厨房场景中互补，适合作为搭配推荐。
232,242,SCENE_MATCH,0.858,智能厨房,容声保鲜冰箱 Plus 与 方太智能电饭煲 Pro 在智能厨房场景中互补，适合作为搭配推荐。
233,82,SAFETY_PAIR,0.911,智能厨房,华为智选智能排插 Max 与 方太洗碗机 Pro 在智能厨房场景中互补，适合作为搭配推荐。
233,77,SAFETY_PAIR,0.785,智能厨房,米家WiFi 智能插座 Plus 与 方太洗碗机 Pro 在智能厨房场景中互补，适合作为搭配推荐。
233,241,SCENE_MATCH,0.748,智能厨房,容声对开门冰箱 Max 与 方太洗碗机 Pro 在智能厨房场景中互补，适合作为搭配推荐。
233,242,SCENE_MATCH,0.726,智能厨房,容声保鲜冰箱 Plus 与 方太洗碗机 Pro 在智能厨房场景中互补，适合作为搭配推荐。
234,82,SAFETY_PAIR,0.755,智能厨房,华为智选智能排插 Max 与 方太破壁机 Pro 在智能厨房场景中互补，适合作为搭配推荐。
234,77,SAFETY_PAIR,0.871,智能厨房,米家WiFi 智能插座 Plus 与 方太破壁机 Pro 在智能厨房场景中互补，适合作为搭配推荐。
234,241,SCENE_MATCH,0.855,智能厨房,容声对开门冰箱 Max 与 方太破壁机 Pro 在智能厨房场景中互补，适合作为搭配推荐。
234,242,SCENE_MATCH,0.838,智能厨房,容声保鲜冰箱 Plus 与 方太破壁机 Pro 在智能厨房场景中互补，适合作为搭配推荐。
235,233,SCENE_MATCH,0.939,健康饮食,方太洗碗机 Pro 与 海尔母婴冰箱 Pro 在健康饮食场景中互补，适合作为搭配推荐。
235,219,SCENE_MATCH,0.762,健康饮食,美的空气炸锅 Lite 与 海尔母婴冰箱 Pro 在健康饮食场景中互补，适合作为搭配推荐。
236,233,SCENE_MATCH,0.826,健康饮食,方太洗碗机 Pro 与 海尔对开门冰箱 Pro 在健康饮食场景中互补，适合作为搭配推荐。
236,219,SCENE_MATCH,0.748,健康饮食,美的空气炸锅 Lite 与 海尔对开门冰箱 Pro 在健康饮食场景中互补，适合作为搭配推荐。
237,233,SCENE_MATCH,0.766,健康饮食,方太洗碗机 Pro 与 海尔保鲜冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
237,219,SCENE_MATCH,0.73,健康饮食,美的空气炸锅 Lite 与 海尔保鲜冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
238,233,SCENE_MATCH,0.897,健康饮食,方太洗碗机 Pro 与 美的对开门冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
238,219,SCENE_MATCH,0.771,健康饮食,美的空气炸锅 Lite 与 美的对开门冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
239,233,SCENE_MATCH,0.717,健康饮食,方太洗碗机 Pro 与 美的母婴冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
239,219,SCENE_MATCH,0.922,健康饮食,美的空气炸锅 Lite 与 美的母婴冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
240,233,SCENE_MATCH,0.759,健康饮食,方太洗碗机 Pro 与 美的超薄冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
240,219,SCENE_MATCH,0.806,健康饮食,美的空气炸锅 Lite 与 美的超薄冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
241,233,SCENE_MATCH,0.905,健康饮食,方太洗碗机 Pro 与 容声对开门冰箱 Max 在健康饮食场景中互补，适合作为搭配推荐。
241,219,SCENE_MATCH,0.689,健康饮食,美的空气炸锅 Lite 与 容声对开门冰箱 Max 在健康饮食场景中互补，适合作为搭配推荐。
242,233,SCENE_MATCH,0.691,健康饮食,方太洗碗机 Pro 与 容声保鲜冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
242,219,SCENE_MATCH,0.817,健康饮食,美的空气炸锅 Lite 与 容声保鲜冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
243,233,SCENE_MATCH,0.708,健康饮食,方太洗碗机 Pro 与 容声多门智能冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
243,219,SCENE_MATCH,0.74,健康饮食,美的空气炸锅 Lite 与 容声多门智能冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
244,233,SCENE_MATCH,0.932,健康饮食,方太洗碗机 Pro 与 TCL母婴冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
244,219,SCENE_MATCH,0.868,健康饮食,美的空气炸锅 Lite 与 TCL母婴冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
245,233,SCENE_MATCH,0.817,健康饮食,方太洗碗机 Pro 与 TCL对开门冰箱 Lite 在健康饮食场景中互补，适合作为搭配推荐。
245,219,SCENE_MATCH,0.923,健康饮食,美的空气炸锅 Lite 与 TCL对开门冰箱 Lite 在健康饮食场景中互补，适合作为搭配推荐。
246,233,SCENE_MATCH,0.891,健康饮食,方太洗碗机 Pro 与 TCL多门智能冰箱 Max 在健康饮食场景中互补，适合作为搭配推荐。
246,219,SCENE_MATCH,0.93,健康饮食,美的空气炸锅 Lite 与 TCL多门智能冰箱 Max 在健康饮食场景中互补，适合作为搭配推荐。
247,233,SCENE_MATCH,0.76,健康饮食,方太洗碗机 Pro 与 米家超薄冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
247,219,SCENE_MATCH,0.774,健康饮食,美的空气炸锅 Lite 与 米家超薄冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
248,233,SCENE_MATCH,0.709,健康饮食,方太洗碗机 Pro 与 米家母婴冰箱 Max 在健康饮食场景中互补，适合作为搭配推荐。
248,219,SCENE_MATCH,0.699,健康饮食,美的空气炸锅 Lite 与 米家母婴冰箱 Max 在健康饮食场景中互补，适合作为搭配推荐。
249,233,SCENE_MATCH,0.901,健康饮食,方太洗碗机 Pro 与 米家对开门冰箱 Lite 在健康饮食场景中互补，适合作为搭配推荐。
249,219,SCENE_MATCH,0.82,健康饮食,美的空气炸锅 Lite 与 米家对开门冰箱 Lite 在健康饮食场景中互补，适合作为搭配推荐。
250,233,SCENE_MATCH,0.823,健康饮食,方太洗碗机 Pro 与 卡萨帝多门智能冰箱 Lite 在健康饮食场景中互补，适合作为搭配推荐。
250,219,SCENE_MATCH,0.773,健康饮食,美的空气炸锅 Lite 与 卡萨帝多门智能冰箱 Lite 在健康饮食场景中互补，适合作为搭配推荐。
251,233,SCENE_MATCH,0.721,健康饮食,方太洗碗机 Pro 与 卡萨帝对开门冰箱 Pro 在健康饮食场景中互补，适合作为搭配推荐。
251,219,SCENE_MATCH,0.834,健康饮食,美的空气炸锅 Lite 与 卡萨帝对开门冰箱 Pro 在健康饮食场景中互补，适合作为搭配推荐。
252,233,SCENE_MATCH,0.716,健康饮食,方太洗碗机 Pro 与 卡萨帝嵌入式冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
252,219,SCENE_MATCH,0.902,健康饮食,美的空气炸锅 Lite 与 卡萨帝嵌入式冰箱 Plus 在健康饮食场景中互补，适合作为搭配推荐。
253,287,COMPLEMENTS,0.824,衣物护理,盼盼母婴晾衣架 Lite 与 小天鹅分区洗衣机 Max 在衣物护理场景中互补，适合作为搭配推荐。
253,280,COMPLEMENTS,0.905,衣物护理,Aqara烘干晾衣架 Lite 与 小天鹅分区洗衣机 Max 在衣物护理场景中互补，适合作为搭配推荐。
254,287,COMPLEMENTS,0.706,衣物护理,盼盼母婴晾衣架 Lite 与 小天鹅洗烘一体机 Pro 在衣物护理场景中互补，适合作为搭配推荐。
254,280,COMPLEMENTS,0.734,衣物护理,Aqara烘干晾衣架 Lite 与 小天鹅洗烘一体机 Pro 在衣物护理场景中互补，适合作为搭配推荐。
255,287,COMPLEMENTS,0.746,衣物护理,盼盼母婴晾衣架 Lite 与 小天鹅内衣洗衣机 Pro 在衣物护理场景中互补，适合作为搭配推荐。
255,280,COMPLEMENTS,0.76,衣物护理,Aqara烘干晾衣架 Lite 与 小天鹅内衣洗衣机 Pro 在衣物护理场景中互补，适合作为搭配推荐。
256,287,COMPLEMENTS,0.901,衣物护理,盼盼母婴晾衣架 Lite 与 海尔分区洗衣机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
256,280,COMPLEMENTS,0.687,衣物护理,Aqara烘干晾衣架 Lite 与 海尔分区洗衣机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
257,287,COMPLEMENTS,0.772,衣物护理,盼盼母婴晾衣架 Lite 与 海尔滚筒洗衣机 Max 在衣物护理场景中互补，适合作为搭配推荐。
257,280,COMPLEMENTS,0.892,衣物护理,Aqara烘干晾衣架 Lite 与 海尔滚筒洗衣机 Max 在衣物护理场景中互补，适合作为搭配推荐。
258,287,COMPLEMENTS,0.711,衣物护理,盼盼母婴晾衣架 Lite 与 海尔热泵洗烘套装 Lite 在衣物护理场景中互补，适合作为搭配推荐。
258,280,COMPLEMENTS,0.937,衣物护理,Aqara烘干晾衣架 Lite 与 海尔热泵洗烘套装 Lite 在衣物护理场景中互补，适合作为搭配推荐。
259,287,COMPLEMENTS,0.703,衣物护理,盼盼母婴晾衣架 Lite 与 美的内衣洗衣机 Max 在衣物护理场景中互补，适合作为搭配推荐。
259,280,COMPLEMENTS,0.813,衣物护理,Aqara烘干晾衣架 Lite 与 美的内衣洗衣机 Max 在衣物护理场景中互补，适合作为搭配推荐。
260,287,COMPLEMENTS,0.787,衣物护理,盼盼母婴晾衣架 Lite 与 美的滚筒洗衣机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
260,280,COMPLEMENTS,0.879,衣物护理,Aqara烘干晾衣架 Lite 与 美的滚筒洗衣机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
261,287,COMPLEMENTS,0.918,衣物护理,盼盼母婴晾衣架 Lite 与 美的母婴洗衣机 Pro 在衣物护理场景中互补，适合作为搭配推荐。
261,280,COMPLEMENTS,0.899,衣物护理,Aqara烘干晾衣架 Lite 与 美的母婴洗衣机 Pro 在衣物护理场景中互补，适合作为搭配推荐。
262,287,COMPLEMENTS,0.781,衣物护理,盼盼母婴晾衣架 Lite 与 米家热泵洗烘套装 Lite 在衣物护理场景中互补，适合作为搭配推荐。
262,280,COMPLEMENTS,0.686,衣物护理,Aqara烘干晾衣架 Lite 与 米家热泵洗烘套装 Lite 在衣物护理场景中互补，适合作为搭配推荐。
263,287,COMPLEMENTS,0.754,衣物护理,盼盼母婴晾衣架 Lite 与 米家内衣洗衣机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
263,280,COMPLEMENTS,0.802,衣物护理,Aqara烘干晾衣架 Lite 与 米家内衣洗衣机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
264,287,COMPLEMENTS,0.697,衣物护理,盼盼母婴晾衣架 Lite 与 米家洗烘一体机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
264,280,COMPLEMENTS,0.757,衣物护理,Aqara烘干晾衣架 Lite 与 米家洗烘一体机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
265,287,COMPLEMENTS,0.939,衣物护理,盼盼母婴晾衣架 Lite 与 西门子滚筒洗衣机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
265,280,COMPLEMENTS,0.804,衣物护理,Aqara烘干晾衣架 Lite 与 西门子滚筒洗衣机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
266,287,COMPLEMENTS,0.687,衣物护理,盼盼母婴晾衣架 Lite 与 西门子分区洗衣机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
266,280,COMPLEMENTS,0.696,衣物护理,Aqara烘干晾衣架 Lite 与 西门子分区洗衣机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
267,287,COMPLEMENTS,0.707,衣物护理,盼盼母婴晾衣架 Lite 与 西门子内衣洗衣机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
267,280,COMPLEMENTS,0.887,衣物护理,Aqara烘干晾衣架 Lite 与 西门子内衣洗衣机 Plus 在衣物护理场景中互补，适合作为搭配推荐。
268,287,COMPLEMENTS,0.771,衣物护理,盼盼母婴晾衣架 Lite 与 TCL母婴洗衣机 Lite 在衣物护理场景中互补，适合作为搭配推荐。
268,280,COMPLEMENTS,0.897,衣物护理,Aqara烘干晾衣架 Lite 与 TCL母婴洗衣机 Lite 在衣物护理场景中互补，适合作为搭配推荐。
269,287,COMPLEMENTS,0.806,衣物护理,盼盼母婴晾衣架 Lite 与 TCL分区洗衣机 Pro 在衣物护理场景中互补，适合作为搭配推荐。
269,280,COMPLEMENTS,0.924,衣物护理,Aqara烘干晾衣架 Lite 与 TCL分区洗衣机 Pro 在衣物护理场景中互补，适合作为搭配推荐。
270,287,COMPLEMENTS,0.893,衣物护理,盼盼母婴晾衣架 Lite 与 TCL热泵洗烘套装 Lite 在衣物护理场景中互补，适合作为搭配推荐。
270,280,COMPLEMENTS,0.92,衣物护理,Aqara烘干晾衣架 Lite 与 TCL热泵洗烘套装 Lite 在衣物护理场景中互补，适合作为搭配推荐。
271,256,COMPLEMENTS,0.772,衣物护理,海尔分区洗衣机 Plus 与 好太太电动晾衣架 Max 在衣物护理场景中互补，适合作为搭配推荐。
271,253,COMPLEMENTS,0.693,衣物护理,小天鹅分区洗衣机 Max 与 好太太电动晾衣架 Max 在衣物护理场景中互补，适合作为搭配推荐。
272,256,COMPLEMENTS,0.749,衣物护理,海尔分区洗衣机 Plus 与 好太太阳台晾衣机 Lite 在衣物护理场景中互补，适合作为搭配推荐。
272,253,COMPLEMENTS,0.846,衣物护理,小天鹅分区洗衣机 Max 与 好太太阳台晾衣机 Lite 在衣物护理场景中互补，适合作为搭配推荐。
273,256,COMPLEMENTS,0.721,衣物护理,海尔分区洗衣机 Plus 与 好太太薄款晾衣架 Pro 在衣物护理场景中互补，适合作为搭配推荐。
273,253,COMPLEMENTS,0.873,衣物护理,小天鹅分区洗衣机 Max 与 好太太薄款晾衣架 Pro 在衣物护理场景中互补，适合作为搭配推荐。
274,256,COMPLEMENTS,0.907,衣物护理,海尔分区洗衣机 Plus 与 邦先生母婴晾衣架 Plus 在衣物护理场景中互补，适合作为搭配推荐。
274,253,COMPLEMENTS,0.873,衣物护理,小天鹅分区洗衣机 Max 与 邦先生母婴晾衣架 Plus 在衣物护理场景中互补，适合作为搭配推荐。
275,256,COMPLEMENTS,0.73,衣物护理,海尔分区洗衣机 Plus 与 邦先生阳台晾衣机 Pro 在衣物护理场景中互补，适合作为搭配推荐。
275,253,COMPLEMENTS,0.715,衣物护理,小天鹅分区洗衣机 Max 与 邦先生阳台晾衣机 Pro 在衣物护理场景中互补，适合作为搭配推荐。
276,256,COMPLEMENTS,0.924,衣物护理,海尔分区洗衣机 Plus 与 邦先生薄款晾衣架 Pro 在衣物护理场景中互补，适合作为搭配推荐。
276,253,COMPLEMENTS,0.723,衣物护理,小天鹅分区洗衣机 Max 与 邦先生薄款晾衣架 Pro 在衣物护理场景中互补，适合作为搭配推荐。
277,256,COMPLEMENTS,0.815,衣物护理,海尔分区洗衣机 Plus 与 米家杀菌晾衣架 Plus 在衣物护理场景中互补，适合作为搭配推荐。
277,253,COMPLEMENTS,0.852,衣物护理,小天鹅分区洗衣机 Max 与 米家杀菌晾衣架 Plus 在衣物护理场景中互补，适合作为搭配推荐。
278,256,COMPLEMENTS,0.861,衣物护理,海尔分区洗衣机 Plus 与 米家电动晾衣架 Max 在衣物护理场景中互补，适合作为搭配推荐。
278,253,COMPLEMENTS,0.752,衣物护理,小天鹅分区洗衣机 Max 与 米家电动晾衣架 Max 在衣物护理场景中互补，适合作为搭配推荐。
279,256,COMPLEMENTS,0.865,衣物护理,海尔分区洗衣机 Plus 与 米家母婴晾衣架 Lite 在衣物护理场景中互补，适合作为搭配推荐。
279,253,COMPLEMENTS,0.878,衣物护理,小天鹅分区洗衣机 Max 与 米家母婴晾衣架 Lite 在衣物护理场景中互补，适合作为搭配推荐。
280,256,COMPLEMENTS,0.855,衣物护理,海尔分区洗衣机 Plus 与 Aqara烘干晾衣架 Lite 在衣物护理场景中互补，适合作为搭配推荐。
280,253,COMPLEMENTS,0.699,衣物护理,小天鹅分区洗衣机 Max 与 Aqara烘干晾衣架 Lite 在衣物护理场景中互补，适合作为搭配推荐。
281,256,COMPLEMENTS,0.938,衣物护理,海尔分区洗衣机 Plus 与 Aqara电动晾衣架 Plus 在衣物护理场景中互补，适合作为搭配推荐。
281,253,COMPLEMENTS,0.788,衣物护理,小天鹅分区洗衣机 Max 与 Aqara电动晾衣架 Plus 在衣物护理场景中互补，适合作为搭配推荐。
282,256,COMPLEMENTS,0.936,衣物护理,海尔分区洗衣机 Plus 与 Aqara薄款晾衣架 Plus 在衣物护理场景中互补，适合作为搭配推荐。
282,253,COMPLEMENTS,0.801,衣物护理,小天鹅分区洗衣机 Max 与 Aqara薄款晾衣架 Plus 在衣物护理场景中互补，适合作为搭配推荐。
283,256,COMPLEMENTS,0.936,衣物护理,海尔分区洗衣机 Plus 与 欧瑞博薄款晾衣架 Lite 在衣物护理场景中互补，适合作为搭配推荐。
283,253,COMPLEMENTS,0.839,衣物护理,小天鹅分区洗衣机 Max 与 欧瑞博薄款晾衣架 Lite 在衣物护理场景中互补，适合作为搭配推荐。
284,256,COMPLEMENTS,0.825,衣物护理,海尔分区洗衣机 Plus 与 欧瑞博杀菌晾衣架 Plus 在衣物护理场景中互补，适合作为搭配推荐。
284,253,COMPLEMENTS,0.854,衣物护理,小天鹅分区洗衣机 Max 与 欧瑞博杀菌晾衣架 Plus 在衣物护理场景中互补，适合作为搭配推荐。
285,256,COMPLEMENTS,0.735,衣物护理,海尔分区洗衣机 Plus 与 欧瑞博阳台晾衣机 Lite 在衣物护理场景中互补，适合作为搭配推荐。
285,253,COMPLEMENTS,0.747,衣物护理,小天鹅分区洗衣机 Max 与 欧瑞博阳台晾衣机 Lite 在衣物护理场景中互补，适合作为搭配推荐。
286,256,COMPLEMENTS,0.77,衣物护理,海尔分区洗衣机 Plus 与 盼盼薄款晾衣架 Lite 在衣物护理场景中互补，适合作为搭配推荐。
286,253,COMPLEMENTS,0.922,衣物护理,小天鹅分区洗衣机 Max 与 盼盼薄款晾衣架 Lite 在衣物护理场景中互补，适合作为搭配推荐。
287,256,COMPLEMENTS,0.906,衣物护理,海尔分区洗衣机 Plus 与 盼盼母婴晾衣架 Lite 在衣物护理场景中互补，适合作为搭配推荐。
287,253,COMPLEMENTS,0.699,衣物护理,小天鹅分区洗衣机 Max 与 盼盼母婴晾衣架 Lite 在衣物护理场景中互补，适合作为搭配推荐。
288,256,COMPLEMENTS,0.772,衣物护理,海尔分区洗衣机 Plus 与 盼盼电动晾衣架 Plus 在衣物护理场景中互补，适合作为搭配推荐。
288,253,COMPLEMENTS,0.847,衣物护理,小天鹅分区洗衣机 Max 与 盼盼电动晾衣架 Plus 在衣物护理场景中互补，适合作为搭配推荐。
3,6,UPGRADE,0.685,预算升级,华为智选入户安全门锁 Lite 是 小米电子猫眼门锁 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
8,13,UPGRADE,0.728,预算升级,凯迪仕指纹门锁 Lite 是 鹿客电子猫眼门锁 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
17,16,UPGRADE,0.749,预算升级,Aqara人脸识别门锁 Lite 是 Aqara电子猫眼门锁 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
9,1,UPGRADE,0.644,预算升级,小米租房智能门锁 Plus 是 鹿客入户安全门锁 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
15,5,UPGRADE,0.624,预算升级,华为智选指纹门锁 Plus 是 凯迪仕人脸识别门锁 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
11,4,UPGRADE,0.622,预算升级,华为智选电子猫眼门锁 Max 是 德施曼人脸识别门锁 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
20,34,UPGRADE,0.598,预算升级,乐橙门口猫眼摄像头 Lite 是 小米宝宝看护摄像头 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
21,36,UPGRADE,0.728,预算升级,乐橙双摄追踪摄像机 Plus 是 小米云台摄像机 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
23,29,UPGRADE,0.656,预算升级,360户外防水摄像头 Plus 是 华为智选云台摄像机 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
35,19,UPGRADE,0.667,预算升级,小米门口猫眼摄像头 Plus 是 乐橙云台摄像机 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
25,33,UPGRADE,0.603,预算升级,TP-LINK2K 看家摄像头 Pro 是 萤石双摄追踪摄像机 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
31,30,UPGRADE,0.755,预算升级,360双摄追踪摄像机 Max 是 TP-LINK双摄追踪摄像机 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
51,46,UPGRADE,0.602,预算升级,海康威视燃气报警器 Lite 是 涂鸦水浸传感器 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
49,38,UPGRADE,0.735,预算升级,Aqara烟雾报警器 Plus 是 涂鸦燃气报警器 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
43,53,UPGRADE,0.617,预算升级,欧瑞博烟雾报警器 Plus 是 绿米人体传感器 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
41,47,UPGRADE,0.609,预算升级,海康威视门窗传感器 Pro 是 米家烟雾报警器 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
42,44,UPGRADE,0.696,预算升级,绿米燃气报警器 Max 是 米家人体传感器 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
45,48,UPGRADE,0.624,预算升级,海康威视人体传感器 Max 是 绿米烟雾报警器 Max 的更高配置选择，适合预算更高或更看重体验的用户。
61,60,UPGRADE,0.675,预算升级,米家智能吸顶灯 Lite 是 欧普床头阅读灯 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
56,62,UPGRADE,0.691,预算升级,欧普护眼台灯 Plus 是 Yeelight智能筒灯 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
58,71,UPGRADE,0.654,预算升级,Aqara床头阅读灯 Plus 是 米家智能筒灯 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
67,72,UPGRADE,0.664,预算升级,Aqara智能筒灯 Plus 是 飞利浦氛围灯带 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
55,69,UPGRADE,0.73,预算升级,飞利浦客厅主灯 Pro 是 Yeelight护眼台灯 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
68,59,UPGRADE,0.677,预算升级,米家客厅主灯 Max 是 飞利浦床头阅读灯 Max 的更高配置选择，适合预算更高或更看重体验的用户。
76,78,UPGRADE,0.649,预算升级,米家大功率插座 Lite 是 米家计量插座 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
74,88,UPGRADE,0.754,预算升级,欧瑞博空调伴侣 Lite 是 公牛迷你智能插座 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
89,86,UPGRADE,0.726,预算升级,涂鸦计量插座 Plus 是 欧瑞博智能排插 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
87,79,UPGRADE,0.653,预算升级,Aqara计量插座 Plus 是 涂鸦智能排插 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
84,73,UPGRADE,0.611,预算升级,公牛空调伴侣 Pro 是 华为智选WiFi 智能插座 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
82,90,UPGRADE,0.655,预算升级,欧瑞博大功率插座 Max 是 华为智选智能排插 Max 的更高配置选择，适合预算更高或更看重体验的用户。
