ProductID,ProductName,CategoryName,SupplierName,QuantityPerUnit,UnitPrice,UnitsInStock,Brand,Description,Features,UseCases,TargetUsers,Tags,Rating,ReviewCount,SalesVolume,BusinessWeight,InstallDifficulty,AfterSalesPolicy,Compatibility
46,海康威视燃气报警器 Lite,智能传感器,海康威视智能生活专营店,1 个,89,162,海康威视,"海康威视燃气报警器 Lite 面向新房装修,智能家居入门用户，适合全屋智能,厨房安全,家庭安防场景，可作为智能传感器类目的主推商品。",异常告警；App 推送；免布线安装；场景自动化,全屋智能；厨房安全；家庭安防,新房装修；智能家居入门用户,App 推送；Lite；免布线安装；全屋智能；厨房安全；场景自动化；家庭安防；异常告警；新房装修；智能传感器；智能家居入门用户,4.8,158,256,0.934,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,小度；华为鸿蒙智联；Matter
47,海康威视门窗传感器 Pro,智能传感器,海康威视官方旗舰店,1 个,229,136,海康威视,"海康威视门窗传感器 Pro 面向新房装修,智能家居入门用户，适合老人看护,全屋智能,家庭安防场景，可作为智能传感器类目的主推商品。",场景自动化；异常告警；联动提醒；免布线安装,老人看护；全屋智能；家庭安防,新房装修；智能家居入门用户,Pro；免布线安装；全屋智能；场景自动化；家庭安防；异常告警；新房装修；智能传感器；智能家居入门用户；老人看护；联动提醒,4.6,3645,22153,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,小度；涂鸦智能
48,海康威视人体传感器 Max,智能传感器,海康威视生态链旗舰店,1 个,289,79,海康威视,"海康威视人体传感器 Max 面向有老人家庭,厨房用户，适合老人看护,厨房安全,家庭安防场景，可作为智能传感器类目的主推商品。",App 推送；异常告警；场景自动化；联动提醒,老人看护；厨房安全；家庭安防,有老人家庭；厨房用户,App 推送；Max；厨房安全；厨房用户；场景自动化；家庭安防；异常告警；智能传感器；有老人家庭；老人看护；联动提醒,4.6,1149,24946,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,华为鸿蒙智联；天猫精灵
49,涂鸦燃气报警器 Lite,智能传感器,涂鸦智能生活专营店,1 个,99,50,涂鸦,"涂鸦燃气报警器 Lite 面向有老人家庭,智能家居入门用户，适合厨房安全,家庭安防,全屋智能场景，可作为智能传感器类目的主推商品。",异常告警；App 推送；联动提醒；场景自动化,厨房安全；家庭安防；全屋智能,有老人家庭；智能家居入门用户,App 推送；Lite；全屋智能；厨房安全；场景自动化；家庭安防；异常告警；智能传感器；智能家居入门用户；有老人家庭；联动提醒,4.4,3768,18535,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,小度；Aqara Home；华为鸿蒙智联；天猫精灵
50,涂鸦烟雾报警器 Pro,智能传感器,涂鸦官方旗舰店,1 个,249,81,涂鸦,"涂鸦烟雾报警器 Pro 面向有老人家庭,智能家居入门用户，适合老人看护,厨房安全,全屋智能场景，可作为智能传感器类目的主推商品。",场景自动化；联动提醒；异常告警；低功耗,老人看护；厨房安全；全屋智能,有老人家庭；智能家居入门用户,Pro；低功耗；全屋智能；厨房安全；场景自动化；异常告警；智能传感器；智能家居入门用户；有老人家庭；老人看护；联动提醒,4.5,4602,27429,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,天猫精灵；华为鸿蒙智联；Aqara Home；小度
51,涂鸦水浸传感器 Lite,智能传感器,涂鸦授权专卖店,1 个,49,85,涂鸦,"涂鸦水浸传感器 Lite 面向新房装修,智能家居入门用户，适合老人看护,全屋智能,家庭安防场景，可作为智能传感器类目的主推商品。",场景自动化；低功耗；异常告警；免布线安装,老人看护；全屋智能；家庭安防,新房装修；智能家居入门用户,Lite；低功耗；免布线安装；全屋智能；场景自动化；家庭安防；异常告警；新房装修；智能传感器；智能家居入门用户；老人看护,4.4,4010,2501,0.932,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Aqara Home；Matter；华为鸿蒙智联
52,欧瑞博水浸传感器 Plus,智能传感器,欧瑞博授权专卖店,1 个,119,166,欧瑞博,"欧瑞博水浸传感器 Plus 面向智能家居入门用户,厨房用户，适合全屋智能,厨房安全,家庭安防场景，可作为智能传感器类目的主推商品。",低功耗；异常告警；免布线安装；场景自动化,全屋智能；厨房安全；家庭安防,智能家居入门用户；厨房用户,Plus；低功耗；免布线安装；全屋智能；厨房安全；厨房用户；场景自动化；家庭安防；异常告警；智能传感器；智能家居入门用户,4.8,1948,29137,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Aqara Home；小度；涂鸦智能
53,欧瑞博烟雾报警器 Plus,智能传感器,欧瑞博授权专卖店,1 个,179,145,欧瑞博,"欧瑞博烟雾报警器 Plus 面向新房装修,有老人家庭，适合全屋智能,厨房安全,老人看护场景，可作为智能传感器类目的主推商品。",低功耗；免布线安装；场景自动化；App 推送,全屋智能；厨房安全；老人看护,新房装修；有老人家庭,App 推送；Plus；低功耗；免布线安装；全屋智能；厨房安全；场景自动化；新房装修；智能传感器；有老人家庭；老人看护,4.5,2774,20823,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,华为鸿蒙智联；涂鸦智能；Matter；天猫精灵
54,欧瑞博门窗传感器 Pro,智能传感器,欧瑞博官方旗舰店,1 个,219,17,欧瑞博,"欧瑞博门窗传感器 Pro 面向新房装修,厨房用户，适合全屋智能,家庭安防,老人看护场景，可作为智能传感器类目的主推商品。",异常告警；App 推送；联动提醒；低功耗,全屋智能；家庭安防；老人看护,新房装修；厨房用户,App 推送；Pro；低功耗；全屋智能；厨房用户；家庭安防；异常告警；新房装修；智能传感器；老人看护；联动提醒,4.4,2149,4601,0.967,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,小度；米家；天猫精灵；涂鸦智能
55,Yeelight护眼台灯 Pro,智能灯具,Yeelight生态链旗舰店,1 盏,899,163,Yeelight,"Yeelight护眼台灯 Pro 面向新房装修,睡眠敏感人群，适合客厅氛围,卧室助眠,儿童学习场景，可作为智能灯具类目的主推商品。",语音控制；定时开关；色温调节；无极调光,客厅氛围；卧室助眠；儿童学习,新房装修；睡眠敏感人群,Pro；儿童学习；卧室助眠；定时开关；客厅氛围；新房装修；无极调光；智能灯具；睡眠敏感人群；色温调节；语音控制,4.2,2685,8138,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,涂鸦智能；小度
56,Yeelight智能筒灯 Lite,智能灯具,Yeelight智能生活专营店,1 盏,269,241,Yeelight,"Yeelight智能筒灯 Lite 面向睡眠敏感人群,新房装修，适合全屋智能,卧室助眠,客厅氛围场景，可作为智能灯具类目的主推商品。",无极调光；场景联动；护眼模式；定时开关,全屋智能；卧室助眠；客厅氛围,睡眠敏感人群；新房装修,Lite；全屋智能；卧室助眠；场景联动；定时开关；客厅氛围；护眼模式；新房装修；无极调光；智能灯具；睡眠敏感人群,4.3,4218,9356,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,天猫精灵；Apple HomeKit；Matter
57,Yeelight智能吸顶灯 Max,智能灯具,Yeelight智能生活专营店,1 盏,1199,225,Yeelight,"Yeelight智能吸顶灯 Max 面向睡眠敏感人群,租房人群，适合卧室助眠,客厅氛围,全屋智能场景，可作为智能灯具类目的主推商品。",无极调光；色温调节；定时开关；护眼模式,卧室助眠；客厅氛围；全屋智能,睡眠敏感人群；租房人群,Max；全屋智能；卧室助眠；定时开关；客厅氛围；护眼模式；无极调光；智能灯具；睡眠敏感人群；租房人群；色温调节,4.5,1042,15333,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,天猫精灵；Aqara Home；华为鸿蒙智联
58,米家智能筒灯 Plus,智能灯具,米家官方旗舰店,1 盏,599,206,米家,"米家智能筒灯 Plus 面向租房人群,学生家庭，适合全屋智能,客厅氛围,卧室助眠场景，可作为智能灯具类目的主推商品。",色温调节；护眼模式；无极调光；场景联动,全屋智能；客厅氛围；卧室助眠,租房人群；学生家庭,Plus；全屋智能；卧室助眠；场景联动；学生家庭；客厅氛围；护眼模式；无极调光；智能灯具；租房人群；色温调节,4.5,689,4209,0.97,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,天猫精灵；涂鸦智能；Apple HomeKit
59,米家客厅主灯 Max,智能灯具,米家官方旗舰店,1 盏,1249,218,米家,"米家客厅主灯 Max 面向睡眠敏感人群,学生家庭，适合儿童学习,卧室助眠,客厅氛围场景，可作为智能灯具类目的主推商品。",定时开关；色温调节；场景联动；无极调光,儿童学习；卧室助眠；客厅氛围,睡眠敏感人群；学生家庭,Max；儿童学习；卧室助眠；场景联动；学生家庭；定时开关；客厅氛围；无极调光；智能灯具；睡眠敏感人群；色温调节,4.8,591,19615,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Aqara Home；小度
60,米家智能吸顶灯 Lite,智能灯具,米家生态链旗舰店,1 盏,249,174,米家,"米家智能吸顶灯 Lite 面向学生家庭,租房人群，适合全屋智能,儿童学习,客厅氛围场景，可作为智能灯具类目的主推商品。",语音控制；无极调光；定时开关；场景联动,全屋智能；儿童学习；客厅氛围,学生家庭；租房人群,Lite；儿童学习；全屋智能；场景联动；学生家庭；定时开关；客厅氛围；无极调光；智能灯具；租房人群；语音控制,4.4,2372,17741,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Apple HomeKit；Aqara Home
61,欧普床头阅读灯 Lite,智能灯具,欧普智能生活专营店,1 盏,199,113,欧普,"欧普床头阅读灯 Lite 面向学生家庭,租房人群，适合卧室助眠,客厅氛围,儿童学习场景，可作为智能灯具类目的主推商品。",场景联动；护眼模式；色温调节；定时开关,卧室助眠；客厅氛围；儿童学习,学生家庭；租房人群,Lite；儿童学习；卧室助眠；场景联动；学生家庭；定时开关；客厅氛围；护眼模式；智能灯具；租房人群；色温调节,4.8,2000,18833,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,涂鸦智能；Apple HomeKit
62,欧普护眼台灯 Plus,智能灯具,欧普智能生活专营店,1 盏,499,236,欧普,"欧普护眼台灯 Plus 面向新房装修,睡眠敏感人群，适合全屋智能,卧室助眠,儿童学习场景，可作为智能灯具类目的主推商品。",无极调光；语音控制；护眼模式；场景联动,全屋智能；卧室助眠；儿童学习,新房装修；睡眠敏感人群,Plus；儿童学习；全屋智能；卧室助眠；场景联动；护眼模式；新房装修；无极调光；智能灯具；睡眠敏感人群；语音控制,4.4,3646,17104,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Apple HomeKit；小度；Matter；天猫精灵
63,欧普氛围灯带 Plus,智能灯具,欧普官方旗舰店,1 盏,449,217,欧普,"欧普氛围灯带 Plus 面向睡眠敏感人群,租房人群，适合儿童学习,客厅氛围,卧室助眠场景，可作为智能灯具类目的主推商品。",定时开关；无极调光；护眼模式；场景联动,儿童学习；客厅氛围；卧室助眠,睡眠敏感人群；租房人群,Plus；儿童学习；卧室助眠；场景联动；定时开关；客厅氛围；护眼模式；无极调光；智能灯具；睡眠敏感人群；租房人群,4.7,2443,12474,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,天猫精灵；华为鸿蒙智联
64,雷士氛围灯带 Pro,智能灯具,雷士官方旗舰店,1 盏,949,150,雷士,"雷士氛围灯带 Pro 面向学生家庭,新房装修，适合客厅氛围,全屋智能,卧室助眠场景，可作为智能灯具类目的主推商品。",场景联动；语音控制；无极调光；护眼模式,客厅氛围；全屋智能；卧室助眠,学生家庭；新房装修,Pro；全屋智能；卧室助眠；场景联动；学生家庭；客厅氛围；护眼模式；新房装修；无极调光；智能灯具；语音控制,4.8,4180,23401,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,华为鸿蒙智联；米家；Matter；涂鸦智能
